"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,651898,19.64,1900006518981,5530,134924100000,1,"RALEIGH ST                                                                        ",5,19.64,1,100,25,2500,453,45300,304
1900,190001,651898,19.64,1900006518981,5530,134924100000,1,"RALEIGH ST                                                                        ",6,19.64,1,100,25,2500,453,45300,304
1900,190001,651898,19.64,1900006518981,5530,134924100000,1,"RALEIGH ST                                                                        ",7,19.64,1,100,25,2500,453,45300,999
1900,190001,651898,19.64,1900006518981,5530,134924100000,1,"RALEIGH ST                                                                        ",8,19.64,1,100,25,2500,453,45300,999
1900,190001,651898,19.64,1900006518981,5530,134924100000,1,"RALEIGH ST                                                                        ",9,19.64,1,100,25,2500,453,45300,999
1900,190001,651899,19.64,1900006518991,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,453,45300,453,45300,197
1900,190001,651899,19.64,1900006518991,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,55,5500,453,45300,999
1900,190001,651899,19.64,1900006518991,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,41,4100,453,45300,999
1900,190001,651899,19.64,1900006518991,5530,134924100000,1,"PETTYGROVE ST                                                                     ",4,19.64,1,100,41,4100,453,45300,999
1900,190001,651899,19.64,1900006518991,5530,134924100000,1,"PETTYGROVE ST                                                                     ",5,19.64,1,100,41,4100,453,45300,999
1900,190001,651900,19.64,1900006519001,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,420,42000,420,42000,20
1900,190001,651900,19.64,1900006519001,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,420,42000,420,42000,999
1900,190001,651900,19.64,1900006519001,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,55,5500,420,42000,54
1900,190001,651901,19.64,1900006519011,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,400,40000,400,40000,205
1900,190001,651901,19.64,1900006519011,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,425,42500,425,42500,999
1900,190001,651901,19.64,1900006519011,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,425,42500,400,40000,999
1900,190001,651901,19.64,1900006519011,5530,134924100000,1,"PETTYGROVE ST                                                                     ",4,19.64,1,100,425,42500,400,40000,999
1900,190001,651902,19.64,1900006519021,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,404,40400,404,40400,167
1900,190001,651902,19.64,1900006519021,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,404,40400,404,40400,999
1900,190001,651902,19.64,1900006519021,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,404,40400,404,40400,304
1900,190001,651902,19.64,1900006519021,5530,134924100000,1,"PETTYGROVE ST                                                                     ",4,19.64,1,100,404,40400,404,40400,999
1900,190001,651902,19.64,1900006519021,5530,134924100000,1,"PETTYGROVE ST                                                                     ",5,19.64,1,100,404,40400,404,40400,999
1900,190001,651903,19.64,1900006519031,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,37,3700,37,3700,236
1900,190001,651903,19.64,1900006519031,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,651903,19.64,1900006519031,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,453,45300,37,3700,999
1900,190001,651903,19.64,1900006519031,5530,134924100000,1,"PETTYGROVE ST                                                                     ",4,19.64,1,100,453,45300,37,3700,999
1900,190001,651903,19.64,1900006519031,5530,134924100000,1,"PETTYGROVE ST                                                                     ",5,19.64,1,100,37,3700,37,3700,206
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",1,19.64,1,100,411,41100,411,41100,243
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",2,19.64,1,100,411,41100,411,41100,999
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",3,19.64,1,100,411,41100,411,41100,304
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",4,19.64,1,100,411,41100,411,41100,304
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",5,19.64,1,100,411,41100,411,41100,304
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",6,19.64,1,100,411,41100,411,41100,304
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",7,19.64,1,100,411,41100,411,41100,999
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",8,19.64,1,100,411,41100,411,41100,999
1900,190001,651904,19.64,1900006519041,5530,134924100000,1,"PETTYGROVE ST                                                                     ",9,19.64,1,100,411,41100,411,41100,999
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",1,19.64,1,100,465,46500,465,46500,35
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",3,19.64,1,100,453,45300,465,46500,999
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",4,19.64,1,100,453,45300,465,46500,310
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",5,19.64,1,100,453,45300,465,46500,304
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",6,19.64,1,100,453,45300,465,46500,999
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",7,19.64,1,100,453,45300,465,46500,999
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",8,19.64,1,100,465,46500,465,46500,150
1900,190001,651905,19.64,1900006519051,5530,134924100000,4,"GLISAN                                                                            ",9,19.64,1,100,465,46500,6,600,999
